model,category,seed,phase,ctype,severity,rescue,image_AUROC
PatchCore,carpet,456,degradation,sensor_noise,moderate,none,0.954253613948822
PatchCore,carpet,456,rescue,sensor_noise,moderate,NLM Denoise,0.8314606547355652
PatchCore,carpet,456,degradation,fog_haze,mild,none,0.9004815816879272
PatchCore,carpet,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.8992776870727539
PatchCore,carpet,456,degradation,fog_haze,moderate,none,0.5284911394119263
PatchCore,carpet,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.6569020748138428
PatchCore,grid,42,degradation,low_light,mild,none,0.9657477140426636
PatchCore,grid,42,rescue,low_light,mild,CLAHE,0.953216314315796
PatchCore,grid,42,rescue,low_light,mild,Retinex,0.9482038617134094
PatchCore,grid,42,degradation,low_light,moderate,none,0.9047619104385376
PatchCore,grid,42,rescue,low_light,moderate,CLAHE,0.9164577722549438
PatchCore,grid,42,rescue,low_light,moderate,Retinex,0.9523809552192688
PatchCore,grid,42,degradation,gaussian_blur,mild,none,0.9110275506973268
PatchCore,grid,42,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,grid,42,degradation,gaussian_blur,moderate,none,0.5
PatchCore,grid,42,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,grid,42,degradation,motion_blur,mild,none,0.5973266363143921
PatchCore,grid,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,grid,42,degradation,motion_blur,moderate,none,0.5
PatchCore,grid,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,grid,42,degradation,sensor_noise,mild,none,0.7280701994895935
PatchCore,grid,42,rescue,sensor_noise,mild,NLM Denoise,0.579365074634552
PatchCore,grid,42,degradation,sensor_noise,moderate,none,0.4736842215061188
PatchCore,grid,42,rescue,sensor_noise,moderate,NLM Denoise,0.5
PatchCore,grid,42,degradation,fog_haze,mild,none,0.7664995789527893
PatchCore,grid,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.6449457406997681
PatchCore,grid,42,degradation,fog_haze,moderate,none,0.5421887636184692
PatchCore,grid,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.4958229064941406
PatchCore,grid,123,degradation,low_light,mild,none,0.9640769362449646
PatchCore,grid,123,rescue,low_light,mild,CLAHE,0.9582289457321168
PatchCore,grid,123,rescue,low_light,mild,Retinex,0.945697546005249
PatchCore,grid,123,degradation,low_light,moderate,none,0.8989139795303345
PatchCore,grid,123,rescue,low_light,moderate,CLAHE,0.9156224131584167
PatchCore,grid,123,rescue,low_light,moderate,Retinex,0.9431913495063782
PatchCore,grid,123,degradation,gaussian_blur,mild,none,0.9097744226455688
PatchCore,grid,123,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,grid,123,degradation,gaussian_blur,moderate,none,0.5
PatchCore,grid,123,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,grid,123,degradation,motion_blur,mild,none,0.5760233998298645
PatchCore,grid,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,grid,123,degradation,motion_blur,moderate,none,0.5
PatchCore,grid,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,grid,123,degradation,sensor_noise,mild,none,0.7284879088401794
PatchCore,grid,123,rescue,sensor_noise,mild,NLM Denoise,0.5881370306015015
PatchCore,grid,123,degradation,sensor_noise,moderate,none,0.4824561476707458
PatchCore,grid,123,rescue,sensor_noise,moderate,NLM Denoise,0.5
PatchCore,grid,123,degradation,fog_haze,mild,none,0.7552213668823242
PatchCore,grid,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.6198830604553223
PatchCore,grid,123,degradation,fog_haze,moderate,none,0.5104427337646484
PatchCore,grid,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5062656402587891
PatchCore,grid,456,degradation,low_light,mild,none,0.958228886127472
PatchCore,grid,456,rescue,low_light,mild,CLAHE,0.9607351422309875
PatchCore,grid,456,rescue,low_light,mild,Retinex,0.9498746991157532
PatchCore,grid,456,degradation,low_light,moderate,none,0.915622353553772
PatchCore,grid,456,rescue,low_light,moderate,CLAHE,0.920634925365448
PatchCore,grid,456,rescue,low_light,moderate,Retinex,0.956558108329773
PatchCore,grid,456,degradation,gaussian_blur,mild,none,0.9223057627677916
PatchCore,grid,456,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,grid,456,degradation,gaussian_blur,moderate,none,0.5
PatchCore,grid,456,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,grid,456,degradation,motion_blur,mild,none,0.6081871390342712
PatchCore,grid,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,grid,456,degradation,motion_blur,moderate,none,0.5
PatchCore,grid,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,grid,456,degradation,sensor_noise,mild,none,0.6942355632781982
PatchCore,grid,456,rescue,sensor_noise,mild,NLM Denoise,0.6365914940834045
PatchCore,grid,456,degradation,sensor_noise,moderate,none,0.4799498319625854
PatchCore,grid,456,rescue,sensor_noise,moderate,NLM Denoise,0.523809552192688
PatchCore,grid,456,degradation,fog_haze,mild,none,0.7309941053390503
PatchCore,grid,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.6474519968032837
PatchCore,grid,456,degradation,fog_haze,moderate,none,0.4937343001365661
PatchCore,grid,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5213032364845276
PatchCore,hazelnut,42,degradation,low_light,mild,none,1.0
PatchCore,hazelnut,42,rescue,low_light,mild,CLAHE,1.0
PatchCore,hazelnut,42,rescue,low_light,mild,Retinex,0.9992856979370116
PatchCore,hazelnut,42,degradation,low_light,moderate,none,1.0
PatchCore,hazelnut,42,rescue,low_light,moderate,CLAHE,0.9975000023841858
PatchCore,hazelnut,42,rescue,low_light,moderate,Retinex,1.0
PatchCore,hazelnut,42,degradation,gaussian_blur,mild,none,0.9992856979370116
PatchCore,hazelnut,42,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,hazelnut,42,degradation,gaussian_blur,moderate,none,0.878928542137146
PatchCore,hazelnut,42,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,hazelnut,42,degradation,motion_blur,mild,none,0.9803571701049804
PatchCore,hazelnut,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.6924999952316284
PatchCore,hazelnut,42,degradation,motion_blur,moderate,none,0.8782142400741577
PatchCore,hazelnut,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.637499988079071
PatchCore,hazelnut,42,degradation,sensor_noise,mild,none,0.991428554058075
PatchCore,hazelnut,42,rescue,sensor_noise,mild,NLM Denoise,0.9671427607536316
PatchCore,hazelnut,42,degradation,sensor_noise,moderate,none,0.966785728931427
PatchCore,hazelnut,42,rescue,sensor_noise,moderate,NLM Denoise,0.9257142543792723
PatchCore,hazelnut,42,degradation,fog_haze,mild,none,0.9446428418159484
PatchCore,hazelnut,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.889285683631897
PatchCore,hazelnut,42,degradation,fog_haze,moderate,none,0.6203571557998657
PatchCore,hazelnut,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.596428632736206
PatchCore,hazelnut,123,degradation,low_light,mild,none,1.0
PatchCore,hazelnut,123,rescue,low_light,mild,CLAHE,0.999642848968506
PatchCore,hazelnut,123,rescue,low_light,mild,Retinex,0.999642848968506
PatchCore,hazelnut,123,degradation,low_light,moderate,none,1.0
PatchCore,hazelnut,123,rescue,low_light,moderate,CLAHE,0.99571430683136
PatchCore,hazelnut,123,rescue,low_light,moderate,Retinex,1.0
PatchCore,hazelnut,123,degradation,gaussian_blur,mild,none,0.9985713958740234
PatchCore,hazelnut,123,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,hazelnut,123,degradation,gaussian_blur,moderate,none,0.8828571438789368
PatchCore,hazelnut,123,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,hazelnut,123,degradation,motion_blur,mild,none,0.98285710811615
