model,dataset,category,seed,phase,ctype,severity,rescue,image_AUROC
PaDiM,VisA,chewinggum,42,degradation,sensor_noise,moderate,none,0.5940999984741211
PaDiM,VisA,chewinggum,42,rescue,sensor_noise,moderate,NLM Denoise,0.7522000074386597
PaDiM,VisA,chewinggum,42,degradation,sensor_noise,severe,none,0.5153000354766846
PaDiM,VisA,chewinggum,42,rescue,sensor_noise,severe,NLM Denoise,0.7296000123023987
PaDiM,VisA,chewinggum,42,degradation,fog_haze,mild,none,0.8407000303268433
PaDiM,VisA,chewinggum,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.7608000040054321
PaDiM,VisA,chewinggum,42,degradation,fog_haze,moderate,none,0.6144000291824341
PaDiM,VisA,chewinggum,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5806000232696533
PaDiM,VisA,chewinggum,42,degradation,fog_haze,severe,none,0.5127999782562256
PaDiM,VisA,chewinggum,42,rescue,fog_haze,severe,Dehaze (Dark Channel),0.524899959564209
PaDiM,VisA,chewinggum,123,baseline,clean,none,none,0.9576000571250916
PaDiM,VisA,chewinggum,123,degradation,low_light,mild,none,0.9265999794006348
PaDiM,VisA,chewinggum,123,rescue,low_light,mild,CLAHE,0.864300012588501
PaDiM,VisA,chewinggum,123,rescue,low_light,mild,Retinex,0.7595999836921692
PaDiM,VisA,chewinggum,123,degradation,low_light,moderate,none,0.8386000394821167
PaDiM,VisA,chewinggum,123,rescue,low_light,moderate,CLAHE,0.8201000094413757
PaDiM,VisA,chewinggum,123,rescue,low_light,moderate,Retinex,0.498799979686737
PaDiM,VisA,chewinggum,123,degradation,low_light,severe,none,0.5242000222206116
PaDiM,VisA,chewinggum,123,rescue,low_light,severe,CLAHE,0.5475000143051147
PaDiM,VisA,chewinggum,123,rescue,low_light,severe,Retinex,0.4854000210762024
PaDiM,VisA,chewinggum,123,degradation,gaussian_blur,mild,none,0.8725999593734741
PaDiM,VisA,chewinggum,123,rescue,gaussian_blur,mild,Wiener,0.5
PaDiM,VisA,chewinggum,123,degradation,gaussian_blur,moderate,none,0.5923999547958374
PaDiM,VisA,chewinggum,123,rescue,gaussian_blur,moderate,Wiener,0.6304000616073608
PaDiM,VisA,chewinggum,123,degradation,gaussian_blur,severe,none,0.4950000047683716
PaDiM,VisA,chewinggum,123,rescue,gaussian_blur,severe,Wiener,0.4624000191688537
PaDiM,VisA,chewinggum,123,degradation,motion_blur,mild,none,0.8716000318527222
PaDiM,VisA,chewinggum,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PaDiM,VisA,chewinggum,123,degradation,motion_blur,moderate,none,0.7366000413894653
PaDiM,VisA,chewinggum,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.4950000047683716
PaDiM,VisA,chewinggum,123,degradation,motion_blur,severe,none,0.7113000154495239
PaDiM,VisA,chewinggum,123,rescue,motion_blur,severe,Wiener (Motion PSF),0.5324000120162964
PaDiM,VisA,chewinggum,123,degradation,sensor_noise,mild,none,0.7796000242233276
PaDiM,VisA,chewinggum,123,rescue,sensor_noise,mild,NLM Denoise,0.6345000267028809
PaDiM,VisA,chewinggum,123,degradation,sensor_noise,moderate,none,0.5946999788284302
PaDiM,VisA,chewinggum,123,rescue,sensor_noise,moderate,NLM Denoise,0.6177999973297119
PaDiM,VisA,chewinggum,123,degradation,sensor_noise,severe,none,0.4381999969482422
PaDiM,VisA,chewinggum,123,rescue,sensor_noise,severe,NLM Denoise,0.571399986743927
PaDiM,VisA,chewinggum,123,degradation,fog_haze,mild,none,0.6855999827384949
PaDiM,VisA,chewinggum,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5615999698638916
PaDiM,VisA,chewinggum,123,degradation,fog_haze,moderate,none,0.5726000070571899
PaDiM,VisA,chewinggum,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5458999872207642
PaDiM,VisA,chewinggum,123,degradation,fog_haze,severe,none,0.5996999740600586
PaDiM,VisA,chewinggum,123,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5338000059127808
PaDiM,VisA,chewinggum,456,baseline,clean,none,none,0.9610000848770142
PaDiM,VisA,chewinggum,456,degradation,low_light,mild,none,0.9471999406814576
PaDiM,VisA,chewinggum,456,rescue,low_light,mild,CLAHE,0.9524000883102416
PaDiM,VisA,chewinggum,456,rescue,low_light,mild,Retinex,0.6953999996185303
PaDiM,VisA,chewinggum,456,degradation,low_light,moderate,none,0.8445999622344971
PaDiM,VisA,chewinggum,456,rescue,low_light,moderate,CLAHE,0.8919999599456787
PaDiM,VisA,chewinggum,456,rescue,low_light,moderate,Retinex,0.5606000423431396
PaDiM,VisA,chewinggum,456,degradation,low_light,severe,none,0.4936000108718872
PaDiM,VisA,chewinggum,456,rescue,low_light,severe,CLAHE,0.5810999870300293
PaDiM,VisA,chewinggum,456,rescue,low_light,severe,Retinex,0.5405999422073364
PaDiM,VisA,chewinggum,456,degradation,gaussian_blur,mild,none,0.6664000153541565
PaDiM,VisA,chewinggum,456,rescue,gaussian_blur,mild,Wiener,0.5551999807357788
PaDiM,VisA,chewinggum,456,degradation,gaussian_blur,moderate,none,0.5141000151634216
PaDiM,VisA,chewinggum,456,rescue,gaussian_blur,moderate,Wiener,0.5670000314712524
PaDiM,VisA,chewinggum,456,degradation,gaussian_blur,severe,none,0.4603999555110931
PaDiM,VisA,chewinggum,456,rescue,gaussian_blur,severe,Wiener,0.6100000143051147
PaDiM,VisA,chewinggum,456,degradation,motion_blur,mild,none,0.711400032043457
PaDiM,VisA,chewinggum,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.4900000095367431
PaDiM,VisA,chewinggum,456,degradation,motion_blur,moderate,none,0.8086000084877014
PaDiM,VisA,chewinggum,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PaDiM,VisA,chewinggum,456,degradation,motion_blur,severe,none,0.7919999957084656
PaDiM,VisA,chewinggum,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.6103999614715576
PaDiM,VisA,chewinggum,456,degradation,sensor_noise,mild,none,0.8118000030517578
PaDiM,VisA,chewinggum,456,rescue,sensor_noise,mild,NLM Denoise,0.6467999815940857
PaDiM,VisA,chewinggum,456,degradation,sensor_noise,moderate,none,0.7502000331878662
PaDiM,VisA,chewinggum,456,rescue,sensor_noise,moderate,NLM Denoise,0.6378000378608704
PaDiM,VisA,chewinggum,456,degradation,sensor_noise,severe,none,0.5271999835968018
PaDiM,VisA,chewinggum,456,rescue,sensor_noise,severe,NLM Denoise,0.6190999746322632
PaDiM,VisA,chewinggum,456,degradation,fog_haze,mild,none,0.446800023317337
PaDiM,VisA,chewinggum,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.6656000018119812
PaDiM,VisA,chewinggum,456,degradation,fog_haze,moderate,none,0.5622000098228455
PaDiM,VisA,chewinggum,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.4814000129699707
PaDiM,VisA,chewinggum,456,degradation,fog_haze,severe,none,0.5249999761581421
PaDiM,VisA,chewinggum,456,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5194000005722046
PaDiM,VisA,fryum,42,baseline,clean,none,none,0.8544000387191772
PaDiM,VisA,fryum,42,degradation,low_light,mild,none,0.8151999711990356
PaDiM,VisA,fryum,42,rescue,low_light,mild,CLAHE,0.4916000068187713
PaDiM,VisA,fryum,42,rescue,low_light,mild,Retinex,0.5022000074386597
PaDiM,VisA,fryum,42,degradation,low_light,moderate,none,0.826200008392334
PaDiM,VisA,fryum,42,rescue,low_light,moderate,CLAHE,0.723800003528595
PaDiM,VisA,fryum,42,rescue,low_light,moderate,Retinex,0.7070000171661377
PaDiM,VisA,fryum,42,degradation,low_light,severe,none,0.8428000211715698
PaDiM,VisA,fryum,42,rescue,low_light,severe,CLAHE,0.8005999326705933
PaDiM,VisA,fryum,42,rescue,low_light,severe,Retinex,0.7324999570846558
PaDiM,VisA,fryum,42,degradation,gaussian_blur,mild,none,0.8413999676704407
PaDiM,VisA,fryum,42,rescue,gaussian_blur,mild,Wiener,0.5
PaDiM,VisA,fryum,42,degradation,gaussian_blur,moderate,none,0.6104999780654907
PaDiM,VisA,fryum,42,rescue,gaussian_blur,moderate,Wiener,0.5005999803543091
PaDiM,VisA,fryum,42,degradation,gaussian_blur,severe,none,0.5042999982833862
PaDiM,VisA,fryum,42,rescue,gaussian_blur,severe,Wiener,0.4354999959468841
PaDiM,VisA,fryum,42,degradation,motion_blur,mild,none,0.7075999975204468
PaDiM,VisA,fryum,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PaDiM,VisA,fryum,42,degradation,motion_blur,moderate,none,0.5631999969482422
PaDiM,VisA,fryum,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PaDiM,VisA,fryum,42,degradation,motion_blur,severe,none,0.6819999814033508
PaDiM,VisA,fryum,42,rescue,motion_blur,severe,Wiener (Motion PSF),0.8233000040054321
PaDiM,VisA,fryum,42,degradation,sensor_noise,mild,none,0.6079999804496765
PaDiM,VisA,fryum,42,rescue,sensor_noise,mild,NLM Denoise,0.5144000053405762
PaDiM,VisA,fryum,42,degradation,sensor_noise,moderate,none,0.5662000179290771
PaDiM,VisA,fryum,42,rescue,sensor_noise,moderate,NLM Denoise,0.5776000022888184
PaDiM,VisA,fryum,42,degradation,sensor_noise,severe,none,0.557200014591217
PaDiM,VisA,fryum,42,rescue,sensor_noise,severe,NLM Denoise,0.5476000308990479
PaDiM,VisA,fryum,42,degradation,fog_haze,mild,none,0.8342000246047974
PaDiM,VisA,fryum,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.7669999599456787
PaDiM,VisA,fryum,42,degradation,fog_haze,moderate,none,0.6782000064849854
PaDiM,VisA,fryum,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.8333000540733337
PaDiM,VisA,fryum,42,degradation,fog_haze,severe,none,0.5736000537872314
PaDiM,VisA,fryum,42,rescue,fog_haze,severe,Dehaze (Dark Channel),0.6957000494003296
PaDiM,VisA,fryum,123,baseline,clean,none,none,0.8377999663352966
PaDiM,VisA,fryum,123,degradation,low_light,mild,none,0.8562000393867493
PaDiM,VisA,fryum,123,rescue,low_light,mild,CLAHE,0.7669999599456787
PaDiM,VisA,fryum,123,rescue,low_light,mild,Retinex,0.6389999985694885
PaDiM,VisA,fryum,123,degradation,low_light,moderate,none,0.8420000076293945
PaDiM,VisA,fryum,123,rescue,low_light,moderate,CLAHE,0.7505999803543091
PaDiM,VisA,fryum,123,rescue,low_light,moderate,Retinex,0.8007999658584595
PaDiM,VisA,fryum,123,degradation,low_light,severe,none,0.8256000280380249
PaDiM,VisA,fryum,123,rescue,low_light,severe,CLAHE,0.7231999635696411
PaDiM,VisA,fryum,123,rescue,low_light,severe,Retinex,0.7862000465393066
PaDiM,VisA,fryum,123,degradation,gaussian_blur,mild,none,0.7295999526977539
PaDiM,VisA,fryum,123,rescue,gaussian_blur,mild,Wiener,0.5
PaDiM,VisA,fryum,123,degradation,gaussian_blur,moderate,none,0.6052000522613525
PaDiM,VisA,fryum,123,rescue,gaussian_blur,moderate,Wiener,0.5178000330924988
PaDiM,VisA,fryum,123,degradation,gaussian_blur,severe,none,0.573199987411499
PaDiM,VisA,fryum,123,rescue,gaussian_blur,severe,Wiener,0.4989999532699585
PaDiM,VisA,fryum,123,degradation,motion_blur,mild,none,0.736799955368042
PaDiM,VisA,fryum,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PaDiM,VisA,fryum,123,degradation,motion_blur,moderate,none,0.631600022315979
PaDiM,VisA,fryum,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PaDiM,VisA,fryum,123,degradation,motion_blur,severe,none,0.6904000043869019
PaDiM,VisA,fryum,123,rescue,motion_blur,severe,Wiener (Motion PSF),0.7986000180244446
PaDiM,VisA,fryum,123,degradation,sensor_noise,mild,none,0.6651999950408936
PaDiM,VisA,fryum,123,rescue,sensor_noise,mild,NLM Denoise,0.5784000158309937
PaDiM,VisA,fryum,123,degradation,sensor_noise,moderate,none,0.5332000255584717
PaDiM,VisA,fryum,123,rescue,sensor_noise,moderate,NLM Denoise,0.5110000371932983
PaDiM,VisA,fryum,123,degradation,sensor_noise,severe,none,0.5041999816894531
PaDiM,VisA,fryum,123,rescue,sensor_noise,severe,NLM Denoise,0.5154000520706177
PaDiM,VisA,fryum,123,degradation,fog_haze,mild,none,0.7083999514579773
PaDiM,VisA,fryum,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.7089999914169312
PaDiM,VisA,fryum,123,degradation,fog_haze,moderate,none,0.6902999877929688
PaDiM,VisA,fryum,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.7624000310897827
PaDiM,VisA,fryum,123,degradation,fog_haze,severe,none,0.5325000286102295
PaDiM,VisA,fryum,123,rescue,fog_haze,severe,Dehaze (Dark Channel),0.6132000088691711
PaDiM,VisA,fryum,456,baseline,clean,none,none,0.8416000604629517
PaDiM,VisA,fryum,456,degradation,low_light,mild,none,0.8324000239372253
PaDiM,VisA,fryum,456,rescue,low_light,mild,CLAHE,0.7886000275611877
PaDiM,VisA,fryum,456,rescue,low_light,mild,Retinex,0.7785999774932861
PaDiM,VisA,fryum,456,degradation,low_light,moderate,none,0.8021999597549438
PaDiM,VisA,fryum,456,rescue,low_light,moderate,CLAHE,0.7704000473022461
PaDiM,VisA,fryum,456,rescue,low_light,moderate,Retinex,0.775600016117096
PaDiM,VisA,fryum,456,degradation,low_light,severe,none,0.8569999933242798
PaDiM,VisA,fryum,456,rescue,low_light,severe,CLAHE,0.7394000291824341
PaDiM,VisA,fryum,456,rescue,low_light,severe,Retinex,0.7080000042915344
PaDiM,VisA,fryum,456,degradation,gaussian_blur,mild,none,0.7723999619483948
PaDiM,VisA,fryum,456,rescue,gaussian_blur,mild,Wiener,0.4962000250816345
PaDiM,VisA,fryum,456,degradation,gaussian_blur,moderate,none,0.6775000095367432
PaDiM,VisA,fryum,456,rescue,gaussian_blur,moderate,Wiener,0.475600004196167
PaDiM,VisA,fryum,456,degradation,gaussian_blur,severe,none,0.576200008392334
PaDiM,VisA,fryum,456,rescue,gaussian_blur,severe,Wiener,0.5370999574661255
PaDiM,VisA,fryum,456,degradation,motion_blur,mild,none,0.7101999521255493
PaDiM,VisA,fryum,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PaDiM,VisA,fryum,456,degradation,motion_blur,moderate,none,0.5667999982833862
PaDiM,VisA,fryum,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PaDiM,VisA,fryum,456,degradation,motion_blur,severe,none,0.687000036239624
PaDiM,VisA,fryum,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.4675999879837036
PaDiM,VisA,fryum,456,degradation,sensor_noise,mild,none,0.7106000185012817
PaDiM,VisA,fryum,456,rescue,sensor_noise,mild,NLM Denoise,0.6417999863624573
PaDiM,VisA,fryum,456,degradation,sensor_noise,moderate,none,0.6420000195503235
PaDiM,VisA,fryum,456,rescue,sensor_noise,moderate,NLM Denoise,0.5253999829292297
PaDiM,VisA,fryum,456,degradation,sensor_noise,severe,none,0.6612000465393066
PaDiM,VisA,fryum,456,rescue,sensor_noise,severe,NLM Denoise,0.5242000222206116
PaDiM,VisA,fryum,456,degradation,fog_haze,mild,none,0.6599999666213989
PaDiM,VisA,fryum,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.6832000017166138
PaDiM,VisA,fryum,456,degradation,fog_haze,moderate,none,0.6851999759674072
PaDiM,VisA,fryum,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.8781999349594116
PaDiM,VisA,fryum,456,degradation,fog_haze,severe,none,0.6022999882698059
PaDiM,VisA,fryum,456,rescue,fog_haze,severe,Dehaze (Dark Channel),0.7559000253677368
PaDiM,VisA,macaroni1,123,baseline,clean,none,none,0.7693500518798828
PaDiM,VisA,macaroni1,123,degradation,low_light,mild,none,0.7054000496864319
PaDiM,VisA,macaroni1,123,rescue,low_light,mild,CLAHE,0.6196999549865723
PaDiM,VisA,macaroni1,123,rescue,low_light,mild,Retinex,0.5357000231742859
PaDiM,VisA,macaroni1,123,degradation,low_light,moderate,none,0.656499981880188
PaDiM,VisA,macaroni1,123,rescue,low_light,moderate,CLAHE,0.6572999954223633
PaDiM,VisA,macaroni1,123,rescue,low_light,moderate,Retinex,0.5253000259399414
PaDiM,VisA,macaroni1,123,degradation,low_light,severe,none,0.5
PaDiM,VisA,macaroni1,123,rescue,low_light,severe,CLAHE,0.4225999712944031
PaDiM,VisA,macaroni1,123,rescue,low_light,severe,Retinex,0.4833999872207641
PaDiM,VisA,macaroni1,123,degradation,gaussian_blur,mild,none,0.7074499726295471
PaDiM,VisA,macaroni1,123,rescue,gaussian_blur,mild,Wiener,0.5
PaDiM,VisA,macaroni1,123,degradation,gaussian_blur,moderate,none,0.4989500045776367
PaDiM,VisA,macaroni1,123,rescue,gaussian_blur,moderate,Wiener,0.5
PaDiM,VisA,macaroni1,123,degradation,gaussian_blur,severe,none,0.5152000188827515
PaDiM,VisA,macaroni1,123,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,VisA,macaroni1,123,degradation,motion_blur,mild,none,0.6414999961853027
PaDiM,VisA,macaroni1,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PaDiM,VisA,macaroni1,123,degradation,motion_blur,moderate,none,0.550000011920929
PaDiM,VisA,macaroni1,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PaDiM,VisA,macaroni1,123,degradation,motion_blur,severe,none,0.5
PaDiM,VisA,macaroni1,123,rescue,motion_blur,severe,Wiener (Motion PSF),0.5097500085830688
PaDiM,VisA,macaroni1,123,degradation,sensor_noise,mild,none,0.569599986076355
PaDiM,VisA,macaroni1,123,rescue,sensor_noise,mild,NLM Denoise,0.475600004196167
PaDiM,VisA,macaroni1,123,degradation,sensor_noise,moderate,none,0.513700008392334
PaDiM,VisA,macaroni1,123,rescue,sensor_noise,moderate,NLM Denoise,0.5
PaDiM,VisA,macaroni1,123,degradation,sensor_noise,severe,none,0.4998000264167785
PaDiM,VisA,macaroni1,123,rescue,sensor_noise,severe,NLM Denoise,0.5
PaDiM,VisA,macaroni1,123,degradation,fog_haze,mild,none,0.529699981212616
PaDiM,VisA,macaroni1,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.518250048160553
PaDiM,VisA,macaroni1,123,degradation,fog_haze,moderate,none,0.4839000403881073
PaDiM,VisA,macaroni1,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.4999500215053558
PaDiM,VisA,macaroni1,123,degradation,fog_haze,severe,none,0.5
PaDiM,VisA,macaroni1,123,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PaDiM,VisA,macaroni1,456,baseline,clean,none,none,0.6875500082969666
PaDiM,VisA,macaroni1,456,degradation,low_light,mild,none,0.5320000052452087
PaDiM,VisA,macaroni1,456,rescue,low_light,mild,CLAHE,0.5152000188827515
PaDiM,VisA,macaroni1,456,rescue,low_light,mild,Retinex,0.5
PaDiM,VisA,macaroni1,456,degradation,low_light,moderate,none,0.4567000269889831
PaDiM,VisA,macaroni1,456,rescue,low_light,moderate,CLAHE,0.5196000337600708
PaDiM,VisA,macaroni1,456,rescue,low_light,moderate,Retinex,0.5
PaDiM,VisA,macaroni1,456,degradation,low_light,severe,none,0.5
PaDiM,VisA,macaroni1,456,rescue,low_light,severe,CLAHE,0.5
PaDiM,VisA,macaroni1,456,rescue,low_light,severe,Retinex,0.5
PaDiM,VisA,macaroni1,456,degradation,gaussian_blur,mild,none,0.5
PaDiM,VisA,macaroni1,456,rescue,gaussian_blur,mild,Wiener,0.5
PaDiM,VisA,macaroni1,456,degradation,gaussian_blur,moderate,none,0.5
PaDiM,VisA,macaroni1,456,rescue,gaussian_blur,moderate,Wiener,0.5
PaDiM,VisA,macaroni1,456,degradation,gaussian_blur,severe,none,0.5
PaDiM,VisA,macaroni1,456,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,VisA,macaroni1,456,degradation,motion_blur,mild,none,0.4950999915599823
PaDiM,VisA,macaroni1,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PaDiM,VisA,macaroni1,456,degradation,motion_blur,moderate,none,0.5
PaDiM,VisA,macaroni1,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PaDiM,VisA,macaroni1,456,degradation,motion_blur,severe,none,0.5
PaDiM,VisA,macaroni1,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PaDiM,VisA,macaroni1,456,degradation,sensor_noise,mild,none,0.4950000047683716
PaDiM,VisA,macaroni1,456,rescue,sensor_noise,mild,NLM Denoise,0.5
PaDiM,VisA,macaroni1,456,degradation,sensor_noise,moderate,none,0.5
PaDiM,VisA,macaroni1,456,rescue,sensor_noise,moderate,NLM Denoise,0.5
PaDiM,VisA,macaroni1,456,degradation,sensor_noise,severe,none,0.5
PaDiM,VisA,macaroni1,456,rescue,sensor_noise,severe,NLM Denoise,0.5
PaDiM,VisA,macaroni1,456,degradation,fog_haze,mild,none,0.5
PaDiM,VisA,macaroni1,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5
PaDiM,VisA,macaroni1,456,degradation,fog_haze,moderate,none,0.5
PaDiM,VisA,macaroni1,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PaDiM,VisA,macaroni1,456,degradation,fog_haze,severe,none,0.5
PaDiM,VisA,macaroni1,456,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PaDiM,VisA,macaroni2,42,baseline,clean,none,none,0.612299919128418
PaDiM,VisA,macaroni2,42,degradation,low_light,mild,none,0.590749979019165
PaDiM,VisA,macaroni2,42,rescue,low_light,mild,CLAHE,0.5295000076293945
PaDiM,VisA,macaroni2,42,rescue,low_light,mild,Retinex,0.5325999855995178
PaDiM,VisA,macaroni2,42,degradation,low_light,moderate,none,0.5785999894142151
PaDiM,VisA,macaroni2,42,rescue,low_light,moderate,CLAHE,0.5982000231742859
PaDiM,VisA,macaroni2,42,rescue,low_light,moderate,Retinex,0.5642000436782837
PaDiM,VisA,macaroni2,42,degradation,low_light,severe,none,0.5140500068664551
PaDiM,VisA,macaroni2,42,rescue,low_light,severe,CLAHE,0.573199987411499
PaDiM,VisA,macaroni2,42,rescue,low_light,severe,Retinex,0.5061999559402466
PaDiM,VisA,macaroni2,42,degradation,gaussian_blur,mild,none,0.565000057220459
PaDiM,VisA,macaroni2,42,rescue,gaussian_blur,mild,Wiener,0.5
PaDiM,VisA,macaroni2,42,degradation,gaussian_blur,moderate,none,0.5166999697685242
PaDiM,VisA,macaroni2,42,rescue,gaussian_blur,moderate,Wiener,0.5
PaDiM,VisA,macaroni2,42,degradation,gaussian_blur,severe,none,0.4999500215053558
PaDiM,VisA,macaroni2,42,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,VisA,macaroni2,42,degradation,motion_blur,mild,none,0.5364999771118164
PaDiM,VisA,macaroni2,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PaDiM,VisA,macaroni2,42,degradation,motion_blur,moderate,none,0.5112999677658081
PaDiM,VisA,macaroni2,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PaDiM,VisA,macaroni2,42,degradation,motion_blur,severe,none,0.4884999990463257
PaDiM,VisA,macaroni2,42,rescue,motion_blur,severe,Wiener (Motion PSF),0.4941999912261963
PaDiM,VisA,macaroni2,42,degradation,sensor_noise,mild,none,0.5
PaDiM,VisA,macaroni2,42,rescue,sensor_noise,mild,NLM Denoise,0.5508999824523926
PaDiM,VisA,macaroni2,42,degradation,sensor_noise,moderate,none,0.5
PaDiM,VisA,macaroni2,42,rescue,sensor_noise,moderate,NLM Denoise,0.5721499919891357
PaDiM,VisA,macaroni2,42,degradation,sensor_noise,severe,none,0.5
PaDiM,VisA,macaroni2,42,rescue,sensor_noise,severe,NLM Denoise,0.5837999582290649
PaDiM,VisA,macaroni2,42,degradation,fog_haze,mild,none,0.5117499828338623
PaDiM,VisA,macaroni2,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5608999729156494
PaDiM,VisA,macaroni2,42,degradation,fog_haze,moderate,none,0.5877000093460083
PaDiM,VisA,macaroni2,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PaDiM,VisA,macaroni2,42,degradation,fog_haze,severe,none,0.5149999856948853
PaDiM,VisA,macaroni2,42,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PaDiM,VisA,macaroni2,123,baseline,clean,none,none,0.6237000226974487
PaDiM,VisA,macaroni2,123,degradation,low_light,mild,none,0.6274999976158142
PaDiM,VisA,macaroni2,123,rescue,low_light,mild,CLAHE,0.6108999848365784
PaDiM,VisA,macaroni2,123,rescue,low_light,mild,Retinex,0.5403000116348267
PaDiM,VisA,macaroni2,123,degradation,low_light,moderate,none,0.6913999915122986
PaDiM,VisA,macaroni2,123,rescue,low_light,moderate,CLAHE,0.6542999744415283
PaDiM,VisA,macaroni2,123,rescue,low_light,moderate,Retinex,0.5952000021934509
PaDiM,VisA,macaroni2,123,degradation,low_light,severe,none,0.5951000452041626
PaDiM,VisA,macaroni2,123,rescue,low_light,severe,CLAHE,0.6204000115394592
PaDiM,VisA,macaroni2,123,rescue,low_light,severe,Retinex,0.5159000158309937
PaDiM,VisA,macaroni2,123,degradation,gaussian_blur,mild,none,0.6044999957084656
PaDiM,VisA,macaroni2,123,rescue,gaussian_blur,mild,Wiener,0.5
PaDiM,VisA,macaroni2,123,degradation,gaussian_blur,moderate,none,0.4683000147342682
PaDiM,VisA,macaroni2,123,rescue,gaussian_blur,moderate,Wiener,0.5
PaDiM,VisA,macaroni2,123,degradation,gaussian_blur,severe,none,0.4648999869823456
PaDiM,VisA,macaroni2,123,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,VisA,macaroni2,123,degradation,motion_blur,mild,none,0.5841999650001526
PaDiM,VisA,macaroni2,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PaDiM,VisA,macaroni2,123,degradation,motion_blur,moderate,none,0.5531499981880188
PaDiM,VisA,macaroni2,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PaDiM,VisA,macaroni2,123,degradation,motion_blur,severe,none,0.5236999988555908
PaDiM,VisA,macaroni2,123,rescue,motion_blur,severe,Wiener (Motion PSF),0.4858999848365783
PaDiM,VisA,macaroni2,123,degradation,sensor_noise,mild,none,0.5628999471664429
PaDiM,VisA,macaroni2,123,rescue,sensor_noise,mild,NLM Denoise,0.506850004196167
PaDiM,VisA,macaroni2,123,degradation,sensor_noise,moderate,none,0.6313999891281128
PaDiM,VisA,macaroni2,123,rescue,sensor_noise,moderate,NLM Denoise,0.5048999786376953
PaDiM,VisA,macaroni2,123,degradation,sensor_noise,severe,none,0.6672999858856201
PaDiM,VisA,macaroni2,123,rescue,sensor_noise,severe,NLM Denoise,0.5
PaDiM,VisA,macaroni2,123,degradation,fog_haze,mild,none,0.5606999397277832
PaDiM,VisA,macaroni2,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5845999717712402
PaDiM,VisA,macaroni2,123,degradation,fog_haze,moderate,none,0.6621999740600586
PaDiM,VisA,macaroni2,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5058000087738037
PaDiM,VisA,macaroni2,123,degradation,fog_haze,severe,none,0.5046499967575073
PaDiM,VisA,macaroni2,123,rescue,fog_haze,severe,Dehaze (Dark Channel),0.536050021648407
PaDiM,VisA,macaroni2,456,baseline,clean,none,none,0.5951000452041626
PaDiM,VisA,macaroni2,456,degradation,low_light,mild,none,0.5902999639511108
PaDiM,VisA,macaroni2,456,rescue,low_light,mild,CLAHE,0.5979000329971313
