model,category,seed,phase,ctype,severity,rescue,image_AUROC
PaDiM,carpet,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.7347512245178223
PaDiM,grid,42,degradation,low_light,mild,none,0.8354219198226929
PaDiM,grid,42,rescue,low_light,mild,CLAHE,0.7460317611694336
PaDiM,grid,42,rescue,low_light,mild,Retinex,0.7351712584495544
PaDiM,grid,42,degradation,low_light,moderate,none,0.8730158805847168
PaDiM,grid,42,rescue,low_light,moderate,CLAHE,0.7710944414138794
PaDiM,grid,42,rescue,low_light,moderate,Retinex,0.7092731595039368
PaDiM,grid,42,degradation,gaussian_blur,mild,none,0.8897243738174438
PaDiM,grid,42,rescue,gaussian_blur,mild,Wiener,0.4665831327438354
PaDiM,grid,42,degradation,gaussian_blur,moderate,none,0.8521302938461304
PaDiM,grid,42,rescue,gaussian_blur,moderate,Wiener,0.4824561476707458
PaDiM,grid,42,degradation,motion_blur,mild,none,0.6992481350898743
PaDiM,grid,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.6532999277114868
PaDiM,grid,42,degradation,motion_blur,moderate,none,0.5747702717781067
PaDiM,grid,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.621971607208252
PaDiM,grid,42,degradation,sensor_noise,mild,none,0.4352547824382782
PaDiM,grid,42,rescue,sensor_noise,mild,NLM Denoise,0.8571429252624512
PaDiM,grid,42,degradation,sensor_noise,moderate,none,0.4954051375389099
PaDiM,grid,42,rescue,sensor_noise,moderate,NLM Denoise,0.7468671798706055
PaDiM,grid,42,degradation,fog_haze,mild,none,0.7677527070045471
PaDiM,grid,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.6491228342056274
PaDiM,grid,42,degradation,fog_haze,moderate,none,0.4962405860424042
PaDiM,grid,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.4289891421794891
PaDiM,grid,123,degradation,low_light,mild,none,0.7284878492355347
PaDiM,grid,123,rescue,low_light,mild,CLAHE,0.7335004210472107
PaDiM,grid,123,rescue,low_light,mild,Retinex,0.5196324586868286
PaDiM,grid,123,degradation,low_light,moderate,none,0.7786132097244263
PaDiM,grid,123,rescue,low_light,moderate,CLAHE,0.7777777910232544
PaDiM,grid,123,rescue,low_light,moderate,Retinex,0.6140350699424744
PaDiM,grid,123,degradation,gaussian_blur,mild,none,0.9064327478408812
PaDiM,grid,123,rescue,gaussian_blur,mild,Wiener,0.5179615616798401
PaDiM,grid,123,degradation,gaussian_blur,moderate,none,0.5346699953079224
PaDiM,grid,123,rescue,gaussian_blur,moderate,Wiener,0.4895572364330292
PaDiM,grid,123,degradation,motion_blur,mild,none,0.7710943818092346
PaDiM,grid,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.598162055015564
PaDiM,grid,123,degradation,motion_blur,moderate,none,0.6491228342056274
PaDiM,grid,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5881370306015015
PaDiM,grid,123,degradation,sensor_noise,mild,none,0.7410192489624023
PaDiM,grid,123,rescue,sensor_noise,mild,NLM Denoise,0.6315789222717285
PaDiM,grid,123,degradation,sensor_noise,moderate,none,0.7886382341384888
PaDiM,grid,123,rescue,sensor_noise,moderate,NLM Denoise,0.5146198868751526
PaDiM,grid,123,degradation,fog_haze,mild,none,0.8462823629379272
PaDiM,grid,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.8145363330841064
PaDiM,grid,123,degradation,fog_haze,moderate,none,0.5547201633453369
PaDiM,grid,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.4218880534172058
PaDiM,grid,456,degradation,low_light,mild,none,0.9431913495063782
PaDiM,grid,456,rescue,low_light,mild,CLAHE,0.768588125705719
PaDiM,grid,456,rescue,low_light,mild,Retinex,0.878028392791748
PaDiM,grid,456,degradation,low_light,moderate,none,0.9097744226455688
PaDiM,grid,456,rescue,low_light,moderate,CLAHE,0.7343358397483826
PaDiM,grid,456,rescue,low_light,moderate,Retinex,0.8980785608291626
PaDiM,grid,456,degradation,gaussian_blur,mild,none,0.6750208735466003
PaDiM,grid,456,rescue,gaussian_blur,mild,Wiener,0.4895572066307068
PaDiM,grid,456,degradation,gaussian_blur,moderate,none,0.5455304980278015
PaDiM,grid,456,rescue,gaussian_blur,moderate,Wiener,0.5
PaDiM,grid,456,degradation,motion_blur,mild,none,0.6023391485214233
PaDiM,grid,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.5296574831008911
PaDiM,grid,456,degradation,motion_blur,moderate,none,0.5142021775245667
PaDiM,grid,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5363408923149109
PaDiM,grid,456,degradation,sensor_noise,mild,none,0.79365074634552
PaDiM,grid,456,rescue,sensor_noise,mild,NLM Denoise,0.5781119465827942
PaDiM,grid,456,degradation,sensor_noise,moderate,none,0.6315789222717285
PaDiM,grid,456,rescue,sensor_noise,moderate,NLM Denoise,0.5534670352935791
PaDiM,grid,456,degradation,fog_haze,mild,none,0.6921470165252686
PaDiM,grid,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.7209690809249878
PaDiM,grid,456,degradation,fog_haze,moderate,none,0.4586466550827026
PaDiM,grid,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.4970760345458984
PaDiM,hazelnut,42,degradation,low_light,mild,none,0.7603570818901062
PaDiM,hazelnut,42,rescue,low_light,mild,CLAHE,0.8160714507102966
PaDiM,hazelnut,42,rescue,low_light,mild,Retinex,0.51624995470047
PaDiM,hazelnut,42,degradation,low_light,moderate,none,0.5924999713897705
PaDiM,hazelnut,42,rescue,low_light,moderate,CLAHE,0.7766071557998657
PaDiM,hazelnut,42,rescue,low_light,moderate,Retinex,0.5412499904632568
PaDiM,hazelnut,42,degradation,gaussian_blur,mild,none,0.7953571081161499
PaDiM,hazelnut,42,rescue,gaussian_blur,mild,Wiener,0.5
PaDiM,hazelnut,42,degradation,gaussian_blur,moderate,none,0.4746428430080414
PaDiM,hazelnut,42,rescue,gaussian_blur,moderate,Wiener,0.4857142865657806
PaDiM,hazelnut,42,degradation,motion_blur,mild,none,0.6521428227424622
PaDiM,hazelnut,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PaDiM,hazelnut,42,degradation,motion_blur,moderate,none,0.5448214411735535
PaDiM,hazelnut,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5885714292526245
PaDiM,hazelnut,42,degradation,sensor_noise,mild,none,0.4807142913341522
PaDiM,hazelnut,42,rescue,sensor_noise,mild,NLM Denoise,0.5321428775787354
PaDiM,hazelnut,42,degradation,sensor_noise,moderate,none,0.5012499690055847
PaDiM,hazelnut,42,rescue,sensor_noise,moderate,NLM Denoise,0.5603570938110352
PaDiM,hazelnut,42,degradation,fog_haze,mild,none,0.4548214077949524
PaDiM,hazelnut,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5230357646942139
PaDiM,hazelnut,42,degradation,fog_haze,moderate,none,0.5
PaDiM,hazelnut,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PaDiM,hazelnut,123,degradation,low_light,mild,none,0.8335713744163513
PaDiM,hazelnut,123,rescue,low_light,mild,CLAHE,0.787857174873352
PaDiM,hazelnut,123,rescue,low_light,mild,Retinex,0.6967856884002686
PaDiM,hazelnut,123,degradation,low_light,moderate,none,0.616428554058075
PaDiM,hazelnut,123,rescue,low_light,moderate,CLAHE,0.7814285755157471
PaDiM,hazelnut,123,rescue,low_light,moderate,Retinex,0.6414285898208618
