model,dataset,category,seed,phase,ctype,severity,rescue,image_AUROC
PatchCore,VisA,chewinggum,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.6728000640869141
PatchCore,VisA,chewinggum,123,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,chewinggum,123,rescue,fog_haze,severe,Dehaze (Dark Channel),0.4950000047683716
PatchCore,VisA,chewinggum,456,baseline,clean,none,none,0.9947999715805054
PatchCore,VisA,chewinggum,456,degradation,low_light,mild,none,0.9869999885559082
PatchCore,VisA,chewinggum,456,rescue,low_light,mild,CLAHE,0.9787999987602234
PatchCore,VisA,chewinggum,456,rescue,low_light,mild,Retinex,0.9021999835968018
PatchCore,VisA,chewinggum,456,degradation,low_light,moderate,none,0.9736000299453736
PatchCore,VisA,chewinggum,456,rescue,low_light,moderate,CLAHE,0.9775999784469604
PatchCore,VisA,chewinggum,456,rescue,low_light,moderate,Retinex,0.6309000253677368
PatchCore,VisA,chewinggum,456,degradation,low_light,severe,none,0.5253999829292297
PatchCore,VisA,chewinggum,456,rescue,low_light,severe,CLAHE,0.7910000085830688
PatchCore,VisA,chewinggum,456,rescue,low_light,severe,Retinex,0.5
PatchCore,VisA,chewinggum,456,degradation,gaussian_blur,mild,none,0.973800003528595
PatchCore,VisA,chewinggum,456,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,chewinggum,456,degradation,gaussian_blur,moderate,none,0.761199951171875
PatchCore,VisA,chewinggum,456,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,chewinggum,456,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,chewinggum,456,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,chewinggum,456,degradation,motion_blur,mild,none,0.9369999766349792
PatchCore,VisA,chewinggum,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,chewinggum,456,degradation,motion_blur,moderate,none,0.4950000047683716
PatchCore,VisA,chewinggum,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,chewinggum,456,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,chewinggum,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PatchCore,VisA,chewinggum,456,degradation,sensor_noise,mild,none,0.8345999717712402
PatchCore,VisA,chewinggum,456,rescue,sensor_noise,mild,NLM Denoise,0.8628000020980835
PatchCore,VisA,chewinggum,456,degradation,sensor_noise,moderate,none,0.7745999693870544
PatchCore,VisA,chewinggum,456,rescue,sensor_noise,moderate,NLM Denoise,0.8043999671936035
PatchCore,VisA,chewinggum,456,degradation,sensor_noise,severe,none,0.6491999626159668
PatchCore,VisA,chewinggum,456,rescue,sensor_noise,severe,NLM Denoise,0.6562000513076782
PatchCore,VisA,chewinggum,456,degradation,fog_haze,mild,none,0.8051999807357788
PatchCore,VisA,chewinggum,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.9108999967575072
PatchCore,VisA,chewinggum,456,degradation,fog_haze,moderate,none,0.5239999890327454
PatchCore,VisA,chewinggum,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.6690000295639038
PatchCore,VisA,chewinggum,456,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,chewinggum,456,rescue,fog_haze,severe,Dehaze (Dark Channel),0.555400013923645
PatchCore,VisA,fryum,42,baseline,clean,none,none,0.9508000016212464
PatchCore,VisA,fryum,42,degradation,low_light,mild,none,0.973200023174286
PatchCore,VisA,fryum,42,rescue,low_light,mild,CLAHE,0.9600000381469728
PatchCore,VisA,fryum,42,rescue,low_light,mild,Retinex,0.8511999845504761
PatchCore,VisA,fryum,42,degradation,low_light,moderate,none,0.9551999568939208
PatchCore,VisA,fryum,42,rescue,low_light,moderate,CLAHE,0.9208000302314758
PatchCore,VisA,fryum,42,rescue,low_light,moderate,Retinex,0.7962000370025635
PatchCore,VisA,fryum,42,degradation,low_light,severe,none,0.5199999809265137
PatchCore,VisA,fryum,42,rescue,low_light,severe,CLAHE,0.730400025844574
PatchCore,VisA,fryum,42,rescue,low_light,severe,Retinex,0.5
PatchCore,VisA,fryum,42,degradation,gaussian_blur,mild,none,0.8483999967575073
PatchCore,VisA,fryum,42,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,fryum,42,degradation,gaussian_blur,moderate,none,0.5
PatchCore,VisA,fryum,42,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,fryum,42,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,fryum,42,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,fryum,42,degradation,motion_blur,mild,none,0.5351999998092651
PatchCore,VisA,fryum,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,fryum,42,degradation,motion_blur,moderate,none,0.5
PatchCore,VisA,fryum,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,fryum,42,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,fryum,42,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PatchCore,VisA,fryum,42,degradation,sensor_noise,mild,none,0.8797999620437622
PatchCore,VisA,fryum,42,rescue,sensor_noise,mild,NLM Denoise,0.5399999618530273
PatchCore,VisA,fryum,42,degradation,sensor_noise,moderate,none,0.4950000047683716
PatchCore,VisA,fryum,42,rescue,sensor_noise,moderate,NLM Denoise,0.5
PatchCore,VisA,fryum,42,degradation,sensor_noise,severe,none,0.5
PatchCore,VisA,fryum,42,rescue,sensor_noise,severe,NLM Denoise,0.5
PatchCore,VisA,fryum,42,degradation,fog_haze,mild,none,0.7740000486373901
PatchCore,VisA,fryum,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5051000118255615
PatchCore,VisA,fryum,42,degradation,fog_haze,moderate,none,0.5
PatchCore,VisA,fryum,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5199999809265137
PatchCore,VisA,fryum,42,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,fryum,42,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PatchCore,VisA,fryum,123,baseline,clean,none,none,0.9492000937461852
PatchCore,VisA,fryum,123,degradation,low_light,mild,none,0.973200023174286
PatchCore,VisA,fryum,123,rescue,low_light,mild,CLAHE,0.9684000015258788
PatchCore,VisA,fryum,123,rescue,low_light,mild,Retinex,0.8589999675750732
PatchCore,VisA,fryum,123,degradation,low_light,moderate,none,0.9674000144004822
PatchCore,VisA,fryum,123,rescue,low_light,moderate,CLAHE,0.930400013923645
PatchCore,VisA,fryum,123,rescue,low_light,moderate,Retinex,0.7871999740600586
PatchCore,VisA,fryum,123,degradation,low_light,severe,none,0.5
PatchCore,VisA,fryum,123,rescue,low_light,severe,CLAHE,0.5600000023841858
PatchCore,VisA,fryum,123,rescue,low_light,severe,Retinex,0.5
PatchCore,VisA,fryum,123,degradation,gaussian_blur,mild,none,0.8524000644683838
PatchCore,VisA,fryum,123,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,fryum,123,degradation,gaussian_blur,moderate,none,0.5
PatchCore,VisA,fryum,123,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,fryum,123,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,fryum,123,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,fryum,123,degradation,motion_blur,mild,none,0.5002000331878662
PatchCore,VisA,fryum,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,fryum,123,degradation,motion_blur,moderate,none,0.5
PatchCore,VisA,fryum,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,fryum,123,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,fryum,123,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PatchCore,VisA,fryum,123,degradation,sensor_noise,mild,none,0.8677999973297119
PatchCore,VisA,fryum,123,rescue,sensor_noise,mild,NLM Denoise,0.5
PatchCore,VisA,fryum,123,degradation,sensor_noise,moderate,none,0.5
PatchCore,VisA,fryum,123,rescue,sensor_noise,moderate,NLM Denoise,0.5
PatchCore,VisA,fryum,123,degradation,sensor_noise,severe,none,0.5
PatchCore,VisA,fryum,123,rescue,sensor_noise,severe,NLM Denoise,0.5
PatchCore,VisA,fryum,123,degradation,fog_haze,mild,none,0.808899998664856
PatchCore,VisA,fryum,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5
PatchCore,VisA,fryum,123,degradation,fog_haze,moderate,none,0.5
PatchCore,VisA,fryum,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,VisA,fryum,123,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,fryum,123,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PatchCore,VisA,fryum,456,baseline,clean,none,none,0.9541999697685242
PatchCore,VisA,fryum,456,degradation,low_light,mild,none,0.9744000434875488
PatchCore,VisA,fryum,456,rescue,low_light,mild,CLAHE,0.957800030708313
PatchCore,VisA,fryum,456,rescue,low_light,mild,Retinex,0.8381999731063843
PatchCore,VisA,fryum,456,degradation,low_light,moderate,none,0.9501999616622924
PatchCore,VisA,fryum,456,rescue,low_light,moderate,CLAHE,0.9136000275611876
PatchCore,VisA,fryum,456,rescue,low_light,moderate,Retinex,0.7785999774932861
PatchCore,VisA,fryum,456,degradation,low_light,severe,none,0.5
PatchCore,VisA,fryum,456,rescue,low_light,severe,CLAHE,0.7232000231742859
PatchCore,VisA,fryum,456,rescue,low_light,severe,Retinex,0.5
PatchCore,VisA,fryum,456,degradation,gaussian_blur,mild,none,0.8537999987602234
PatchCore,VisA,fryum,456,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,fryum,456,degradation,gaussian_blur,moderate,none,0.5
PatchCore,VisA,fryum,456,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,fryum,456,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,fryum,456,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,fryum,456,degradation,motion_blur,mild,none,0.5293999910354614
PatchCore,VisA,fryum,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,fryum,456,degradation,motion_blur,moderate,none,0.5
PatchCore,VisA,fryum,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,fryum,456,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,fryum,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PatchCore,VisA,fryum,456,degradation,sensor_noise,mild,none,0.8738000392913818
PatchCore,VisA,fryum,456,rescue,sensor_noise,mild,NLM Denoise,0.5099999904632568
PatchCore,VisA,fryum,456,degradation,sensor_noise,moderate,none,0.4950000047683716
PatchCore,VisA,fryum,456,rescue,sensor_noise,moderate,NLM Denoise,0.5
PatchCore,VisA,fryum,456,degradation,sensor_noise,severe,none,0.5
PatchCore,VisA,fryum,456,rescue,sensor_noise,severe,NLM Denoise,0.5
PatchCore,VisA,fryum,456,degradation,fog_haze,mild,none,0.7904000282287598
PatchCore,VisA,fryum,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.4950000047683716
PatchCore,VisA,fryum,456,degradation,fog_haze,moderate,none,0.5
PatchCore,VisA,fryum,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5099999904632568
PatchCore,VisA,fryum,456,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,fryum,456,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PatchCore,VisA,macaroni1,123,baseline,clean,none,none,0.803100049495697
PatchCore,VisA,macaroni1,123,degradation,low_light,mild,none,0.641700029373169
PatchCore,VisA,macaroni1,123,rescue,low_light,mild,CLAHE,0.5
PatchCore,VisA,macaroni1,123,rescue,low_light,mild,Retinex,0.5
PatchCore,VisA,macaroni1,123,degradation,low_light,moderate,none,0.5049999952316284
PatchCore,VisA,macaroni1,123,rescue,low_light,moderate,CLAHE,0.5
PatchCore,VisA,macaroni1,123,rescue,low_light,moderate,Retinex,0.5
PatchCore,VisA,macaroni1,123,degradation,low_light,severe,none,0.5
PatchCore,VisA,macaroni1,123,rescue,low_light,severe,CLAHE,0.5
PatchCore,VisA,macaroni1,123,rescue,low_light,severe,Retinex,0.5
PatchCore,VisA,macaroni1,123,degradation,gaussian_blur,mild,none,0.8502000570297241
PatchCore,VisA,macaroni1,123,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,macaroni1,123,degradation,gaussian_blur,moderate,none,0.5
PatchCore,VisA,macaroni1,123,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,macaroni1,123,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,macaroni1,123,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,macaroni1,123,degradation,motion_blur,mild,none,0.736050009727478
PatchCore,VisA,macaroni1,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,macaroni1,123,degradation,motion_blur,moderate,none,0.5
PatchCore,VisA,macaroni1,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,macaroni1,123,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,macaroni1,123,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PatchCore,VisA,macaroni1,123,degradation,sensor_noise,mild,none,0.5
PatchCore,VisA,macaroni1,123,rescue,sensor_noise,mild,NLM Denoise,0.5
PatchCore,VisA,macaroni1,123,degradation,sensor_noise,moderate,none,0.5
PatchCore,VisA,macaroni1,123,rescue,sensor_noise,moderate,NLM Denoise,0.5
PatchCore,VisA,macaroni1,123,degradation,sensor_noise,severe,none,0.5
PatchCore,VisA,macaroni1,123,rescue,sensor_noise,severe,NLM Denoise,0.5
PatchCore,VisA,macaroni1,123,degradation,fog_haze,mild,none,0.5
PatchCore,VisA,macaroni1,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.4806500077247619
PatchCore,VisA,macaroni1,123,degradation,fog_haze,moderate,none,0.5
PatchCore,VisA,macaroni1,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,VisA,macaroni1,123,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,macaroni1,123,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PatchCore,VisA,macaroni1,456,baseline,clean,none,none,0.8045000433921814
PatchCore,VisA,macaroni1,456,degradation,low_light,mild,none,0.6744999885559082
PatchCore,VisA,macaroni1,456,rescue,low_light,mild,CLAHE,0.5
PatchCore,VisA,macaroni1,456,rescue,low_light,mild,Retinex,0.5
PatchCore,VisA,macaroni1,456,degradation,low_light,moderate,none,0.5049999952316284
PatchCore,VisA,macaroni1,456,rescue,low_light,moderate,CLAHE,0.5
PatchCore,VisA,macaroni1,456,rescue,low_light,moderate,Retinex,0.5
PatchCore,VisA,macaroni1,456,degradation,low_light,severe,none,0.5
PatchCore,VisA,macaroni1,456,rescue,low_light,severe,CLAHE,0.5
PatchCore,VisA,macaroni1,456,rescue,low_light,severe,Retinex,0.5
PatchCore,VisA,macaroni1,456,degradation,gaussian_blur,mild,none,0.8511999845504761
PatchCore,VisA,macaroni1,456,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,macaroni1,456,degradation,gaussian_blur,moderate,none,0.5
PatchCore,VisA,macaroni1,456,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,macaroni1,456,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,macaroni1,456,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,macaroni1,456,degradation,motion_blur,mild,none,0.7302000522613525
PatchCore,VisA,macaroni1,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,macaroni1,456,degradation,motion_blur,moderate,none,0.5
PatchCore,VisA,macaroni1,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,macaroni1,456,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,macaroni1,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PatchCore,VisA,macaroni1,456,degradation,sensor_noise,mild,none,0.5
PatchCore,VisA,macaroni1,456,rescue,sensor_noise,mild,NLM Denoise,0.5
PatchCore,VisA,macaroni1,456,degradation,sensor_noise,moderate,none,0.5
PatchCore,VisA,macaroni1,456,rescue,sensor_noise,moderate,NLM Denoise,0.5
PatchCore,VisA,macaroni1,456,degradation,sensor_noise,severe,none,0.5
PatchCore,VisA,macaroni1,456,rescue,sensor_noise,severe,NLM Denoise,0.5
PatchCore,VisA,macaroni1,456,degradation,fog_haze,mild,none,0.5
PatchCore,VisA,macaroni1,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.4625999927520752
PatchCore,VisA,macaroni1,456,degradation,fog_haze,moderate,none,0.5
PatchCore,VisA,macaroni1,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,VisA,macaroni1,456,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,macaroni1,456,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PatchCore,VisA,macaroni2,42,baseline,clean,none,none,0.6460000276565552
PatchCore,VisA,macaroni2,42,degradation,low_light,mild,none,0.7647000551223755
PatchCore,VisA,macaroni2,42,rescue,low_light,mild,CLAHE,0.5
PatchCore,VisA,macaroni2,42,rescue,low_light,mild,Retinex,0.5
PatchCore,VisA,macaroni2,42,degradation,low_light,moderate,none,0.5861999988555908
PatchCore,VisA,macaroni2,42,rescue,low_light,moderate,CLAHE,0.5
PatchCore,VisA,macaroni2,42,rescue,low_light,moderate,Retinex,0.5
PatchCore,VisA,macaroni2,42,degradation,low_light,severe,none,0.5
PatchCore,VisA,macaroni2,42,rescue,low_light,severe,CLAHE,0.5
PatchCore,VisA,macaroni2,42,rescue,low_light,severe,Retinex,0.5
PatchCore,VisA,macaroni2,42,degradation,gaussian_blur,mild,none,0.5049999952316284
PatchCore,VisA,macaroni2,42,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,macaroni2,42,degradation,gaussian_blur,moderate,none,0.5
PatchCore,VisA,macaroni2,42,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,macaroni2,42,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,macaroni2,42,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,macaroni2,42,degradation,motion_blur,mild,none,0.5
PatchCore,VisA,macaroni2,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,macaroni2,42,degradation,motion_blur,moderate,none,0.5
PatchCore,VisA,macaroni2,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,macaroni2,42,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,macaroni2,42,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PatchCore,VisA,macaroni2,42,degradation,sensor_noise,mild,none,0.5
PatchCore,VisA,macaroni2,42,rescue,sensor_noise,mild,NLM Denoise,0.5
PatchCore,VisA,macaroni2,42,degradation,sensor_noise,moderate,none,0.5
PatchCore,VisA,macaroni2,42,rescue,sensor_noise,moderate,NLM Denoise,0.5
PatchCore,VisA,macaroni2,42,degradation,sensor_noise,severe,none,0.5
PatchCore,VisA,macaroni2,42,rescue,sensor_noise,severe,NLM Denoise,0.5
PatchCore,VisA,macaroni2,42,degradation,fog_haze,mild,none,0.5
PatchCore,VisA,macaroni2,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5
PatchCore,VisA,macaroni2,42,degradation,fog_haze,moderate,none,0.5
PatchCore,VisA,macaroni2,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,VisA,macaroni2,42,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,macaroni2,42,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PatchCore,VisA,macaroni2,123,baseline,clean,none,none,0.6469999551773071
PatchCore,VisA,macaroni2,123,degradation,low_light,mild,none,0.774649977684021
PatchCore,VisA,macaroni2,123,rescue,low_light,mild,CLAHE,0.5099999904632568
PatchCore,VisA,macaroni2,123,rescue,low_light,mild,Retinex,0.5
PatchCore,VisA,macaroni2,123,degradation,low_light,moderate,none,0.6746000051498413
PatchCore,VisA,macaroni2,123,rescue,low_light,moderate,CLAHE,0.5
PatchCore,VisA,macaroni2,123,rescue,low_light,moderate,Retinex,0.5
PatchCore,VisA,macaroni2,123,degradation,low_light,severe,none,0.5
PatchCore,VisA,macaroni2,123,rescue,low_light,severe,CLAHE,0.5
PatchCore,VisA,macaroni2,123,rescue,low_light,severe,Retinex,0.5
PatchCore,VisA,macaroni2,123,degradation,gaussian_blur,mild,none,0.5149999856948853
PatchCore,VisA,macaroni2,123,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,macaroni2,123,degradation,gaussian_blur,moderate,none,0.5
PatchCore,VisA,macaroni2,123,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,macaroni2,123,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,macaroni2,123,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,macaroni2,123,degradation,motion_blur,mild,none,0.5
PatchCore,VisA,macaroni2,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,macaroni2,123,degradation,motion_blur,moderate,none,0.5
PatchCore,VisA,macaroni2,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,macaroni2,123,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,macaroni2,123,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PatchCore,VisA,macaroni2,123,degradation,sensor_noise,mild,none,0.5
PatchCore,VisA,macaroni2,123,rescue,sensor_noise,mild,NLM Denoise,0.5
PatchCore,VisA,macaroni2,123,degradation,sensor_noise,moderate,none,0.5
PatchCore,VisA,macaroni2,123,rescue,sensor_noise,moderate,NLM Denoise,0.5
PatchCore,VisA,macaroni2,123,degradation,sensor_noise,severe,none,0.5
PatchCore,VisA,macaroni2,123,rescue,sensor_noise,severe,NLM Denoise,0.5
PatchCore,VisA,macaroni2,123,degradation,fog_haze,mild,none,0.5
PatchCore,VisA,macaroni2,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5049999952316284
PatchCore,VisA,macaroni2,123,degradation,fog_haze,moderate,none,0.5
PatchCore,VisA,macaroni2,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,VisA,macaroni2,123,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,macaroni2,123,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PatchCore,VisA,macaroni2,456,baseline,clean,none,none,0.6344999670982361
PatchCore,VisA,macaroni2,456,degradation,low_light,mild,none,0.7652000188827515
PatchCore,VisA,macaroni2,456,rescue,low_light,mild,CLAHE,0.5
PatchCore,VisA,macaroni2,456,rescue,low_light,mild,Retinex,0.5
PatchCore,VisA,macaroni2,456,degradation,low_light,moderate,none,0.5864999890327454
PatchCore,VisA,macaroni2,456,rescue,low_light,moderate,CLAHE,0.5
PatchCore,VisA,macaroni2,456,rescue,low_light,moderate,Retinex,0.5
PatchCore,VisA,macaroni2,456,degradation,low_light,severe,none,0.5
PatchCore,VisA,macaroni2,456,rescue,low_light,severe,CLAHE,0.5
PatchCore,VisA,macaroni2,456,rescue,low_light,severe,Retinex,0.5
PatchCore,VisA,macaroni2,456,degradation,gaussian_blur,mild,none,0.5049999952316284
PatchCore,VisA,macaroni2,456,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,macaroni2,456,degradation,gaussian_blur,moderate,none,0.5
PatchCore,VisA,macaroni2,456,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,macaroni2,456,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,macaroni2,456,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,macaroni2,456,degradation,motion_blur,mild,none,0.5
PatchCore,VisA,macaroni2,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,macaroni2,456,degradation,motion_blur,moderate,none,0.5
PatchCore,VisA,macaroni2,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,macaroni2,456,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,macaroni2,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PatchCore,VisA,macaroni2,456,degradation,sensor_noise,mild,none,0.5
PatchCore,VisA,macaroni2,456,rescue,sensor_noise,mild,NLM Denoise,0.5
PatchCore,VisA,macaroni2,456,degradation,sensor_noise,moderate,none,0.5
PatchCore,VisA,macaroni2,456,rescue,sensor_noise,moderate,NLM Denoise,0.5
PatchCore,VisA,macaroni2,456,degradation,sensor_noise,severe,none,0.5
PatchCore,VisA,macaroni2,456,rescue,sensor_noise,severe,NLM Denoise,0.5
PatchCore,VisA,macaroni2,456,degradation,fog_haze,mild,none,0.5
PatchCore,VisA,macaroni2,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5
PatchCore,VisA,macaroni2,456,degradation,fog_haze,moderate,none,0.5
PatchCore,VisA,macaroni2,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,VisA,macaroni2,456,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,macaroni2,456,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PatchCore,VisA,pcb1,123,baseline,clean,none,none,0.9306000471115112
PatchCore,VisA,pcb1,123,degradation,low_light,mild,none,0.9355000257492064
PatchCore,VisA,pcb1,123,rescue,low_light,mild,CLAHE,0.926699995994568
PatchCore,VisA,pcb1,123,rescue,low_light,mild,Retinex,0.8564000129699707
PatchCore,VisA,pcb1,123,degradation,low_light,moderate,none,0.9416000247001648
PatchCore,VisA,pcb1,123,rescue,low_light,moderate,CLAHE,0.9371999502182008
PatchCore,VisA,pcb1,123,rescue,low_light,moderate,Retinex,0.894599974155426
PatchCore,VisA,pcb1,123,degradation,low_light,severe,none,0.9069000482559204
PatchCore,VisA,pcb1,123,rescue,low_light,severe,CLAHE,0.9568999409675598
PatchCore,VisA,pcb1,123,rescue,low_light,severe,Retinex,0.8136000037193298
PatchCore,VisA,pcb1,123,degradation,gaussian_blur,mild,none,0.5297499895095825
PatchCore,VisA,pcb1,123,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,pcb1,123,degradation,gaussian_blur,moderate,none,0.5
PatchCore,VisA,pcb1,123,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,pcb1,123,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,pcb1,123,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,pcb1,123,degradation,motion_blur,mild,none,0.7042499780654907
PatchCore,VisA,pcb1,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb1,123,degradation,motion_blur,moderate,none,0.5
PatchCore,VisA,pcb1,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb1,123,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,pcb1,123,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb1,123,degradation,sensor_noise,mild,none,0.8980000019073486
PatchCore,VisA,pcb1,123,rescue,sensor_noise,mild,NLM Denoise,0.6290000081062317
PatchCore,VisA,pcb1,123,degradation,sensor_noise,moderate,none,0.8792999982833862
PatchCore,VisA,pcb1,123,rescue,sensor_noise,moderate,NLM Denoise,0.5
PatchCore,VisA,pcb1,123,degradation,sensor_noise,severe,none,0.7869000434875488
PatchCore,VisA,pcb1,123,rescue,sensor_noise,severe,NLM Denoise,0.5
